Month,Age,Annual_Income,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Credit_Mix,Credit_History_Age,Monthly_Balance
8,72,39262.8215,6,1,26.15331675,18,20,1,1,47.25288189,125242.9153
1,92,30499.41106,5,12,5.493150131,5,18,14,0,18.17349382,88494.66313
5,62,135431.0194,10,2,23.19510817,5,13,18,0,23.67418022,109911.783
5,37,85341.90514,14,0,25.87751831,16,21,12,1,25.72431179,188629.4268
3,40,25992.30344,8,9,6.943829466,4,28,4,1,46.14327217,31706.49799
1,93,147425.8303,11,8,20.3322365,23,23,9,1,29.96135097,163047.4516
6,49,160928.9269,8,3,6.806772104,5,14,15,0,42.96351626,191606.3961
6,15,148937.4436,14,1,20.69835284,21,23,10,1,15.2140145,90665.18635
2,78,75467.42094,5,3,28.82071307,21,27,13,0,41.67197581,104259.8123
10,8,90885.33916,3,5,13.39429816,24,3,4,1,38.43121818,135992.9528
1,57,174945.0274,8,8,1.313000278,5,27,14,0,27.41611699,183692.0469
4,71,186893.043,11,1,29.7704854,9,29,12,0,10.20728135,20435.29779
3,71,46871.2088,11,7,6.304520154,0,4,2,0,36.40762013,188991.4024
3,16,94012.00329,7,9,5.915383595,18,3,14,1,47.82518209,57885.99029
10,41,161286.7386,2,10,7.782576212,14,18,0,1,48.67699401,22675.91142
1,20,8901.862396,11,1,24.6133992,15,9,12,1,41.62301886,73970.20114
10,15,94178.24033,9,3,6.478168046,27,20,10,1,34.57503995,188559.9244
11,79,113011.7346,11,6,7.722904542,18,5,4,1,14.55662533,199426.8661
3,81,153230.8213,3,13,9.831731419,29,16,19,0,33.93424002,198609.9425
5,68,140427.9885,0,9,12.42497231,26,22,12,0,49.35786153,75178.35492
8,64,121340.8048,12,1,21.11781604,14,21,15,0,29.20334364,27641.6815
3,27,97320.4193,12,0,24.62489298,11,10,18,0,19.90208241,169292.6215
3,59,71875.93658,4,2,4.254682172,28,17,10,0,45.20613013,189757.6949
7,94,41633.70668,13,14,15.68168192,25,29,8,0,17.26020243,173872.5847
10,13,4778.880262,12,3,10.01178678,4,6,9,0,30.48348055,148991.1889
5,22,169666.3054,10,2,22.23385391,2,20,1,0,41.66589665,11254.70445
8,91,87553.74618,2,1,25.40815125,17,5,11,1,30.23027598,34943.35653
3,22,15063.97019,6,8,26.74708571,11,23,15,0,14.0082271,46679.47909
2,75,111040.5899,0,14,0.3238662921,11,13,14,0,33.11092036,146381.8652
6,74,21776.55748,8,1,8.150948627,0,20,7,0,21.6846304,60617.58092
11,8,92738.75175,10,8,9.238069326,6,22,11,1,43.39321494,33801.27258
1,91,132658.365,13,10,26.08955748,13,12,11,0,35.6144648,8023.69269
2,13,106911.4955,9,14,5.918186605,12,26,6,1,29.32089159,60629.63307
6,9,66814.36418,0,14,20.28705972,5,11,5,0,10.95578175,120394.5998
8,90,166920.7125,12,10,18.07797252,21,22,18,0,23.04937346,119266.1367
2,93,166671.546,4,10,20.19902428,13,7,6,0,37.91931464,179406.4734
3,74,25560.59305,7,8,23.84813664,13,7,12,0,10.65303379,190876.1447
9,15,33942.09059,1,0,9.035390358,6,19,5,1,24.35225042,78392.81012
10,46,151938.5892,13,0,19.51046744,4,29,1,0,11.39511982,39350.80069
4,15,99059.52859,11,12,10.2128669,12,2,7,1,23.16325638,95191.11251
10,82,85631.53992,13,5,6.774516201,15,19,18,0,48.2950941,198838.8337
5,45,63608.21556,12,12,1.041628678,3,16,3,1,35.79971079,35722.99289
6,96,32029.21658,14,9,27.9279502,28,21,0,0,44.2138146,47626.12899
2,53,82378.87376,12,3,7.000766211,22,11,8,0,18.39399991,27092.70729
6,94,125588.006,2,11,26.78198679,16,11,5,0,43.97016341,33924.89752
4,3,146188.1085,5,4,4.248866726,21,4,9,1,19.56083915,145582.5395
7,31,121944.9305,8,3,29.32060139,19,18,6,0,49.1193808,31795.79394
3,53,7563.163892,9,0,9.175787915,23,11,5,1,23.2863125,110747.9899
8,74,110170.5275,5,3,9.076561671,1,12,8,1,49.69255534,54113.5938
1,65,72704.69718,7,8,26.55839101,29,13,2,0,47.01848038,199091.3775
1,33,158589.2357,8,9,13.97774669,6,28,2,0,33.56156066,38793.10131
2,69,195031.6666,13,12,14.09815369,25,29,10,1,14.10484284,27449.02362
5,6,136348.6487,13,0,0.3689183161,6,11,9,1,27.6236931,195241.4333
3,3,19658.2403,0,4,13.21961481,25,20,7,1,13.50698815,175036.1146
10,9,167565.5149,13,8,6.073605093,20,18,8,1,25.90511426,131184.2425
1,9,137308.0673,0,13,29.08603635,18,13,15,0,36.44920107,54019.71805
6,36,147551.3441,11,6,16.69470353,25,0,11,0,45.91766337,168163.9611
1,12,111963.9994,12,12,3.927062408,3,22,18,0,40.99688647,81627.22454
4,72,5284.015618,2,4,13.55494906,16,29,4,1,23.54321368,39752.69493
7,82,33188.53857,13,4,26.70269351,7,24,4,0,32.13575295,186379.8367
7,34,20188.16375,13,12,23.72701518,20,0,9,1,32.12617111,119333.5747
7,20,159277.9415,12,13,10.06546512,24,9,15,0,13.42259722,199191.4102
1,39,73061.98838,6,0,24.79610681,0,13,17,1,42.06899104,25698.12898
3,65,96208.35162,5,14,0.7469911244,0,1,6,1,12.43710524,128270.2476
1,4,153733.1772,11,9,3.518022193,12,0,18,0,10.4506493,49650.75693
3,63,28528.43413,14,9,2.069521213,11,18,19,0,37.23618063,146275.5905
9,62,175119.7739,4,14,11.60573839,15,28,18,0,13.6137381,149156.5562
9,58,74454.43323,4,3,9.364574879,29,20,15,0,35.72559249,164168.1675
3,32,118887.3805,8,7,13.24395082,7,16,18,1,37.73174432,198603.7775
10,42,123914.1163,12,4,8.590356431,9,15,16,1,16.22556527,195797.7936
2,78,14037.75304,0,5,29.31291606,3,3,3,1,21.32754207,133633.2407
8,0,54002.20142,1,10,9.97075615,0,0,1,0,36.85543736,15723.03782
7,12,167270.916,9,3,22.50723885,13,9,19,1,15.53842656,59623.98711
10,56,179008.1569,14,11,20.4376182,14,2,14,0,21.91712166,128025.2688
1,13,39929.17081,7,11,17.46614683,7,22,15,1,38.56801067,168492.489
8,7,44234.11196,14,13,2.78034245,13,11,8,1,30.74299032,41554.52707
8,72,137176.9963,5,1,14.09065785,29,12,18,0,10.88816722,145010.9088
3,23,61850.22075,10,7,9.12796943,1,12,14,0,22.01700759,190345.5072
7,23,26567.98942,13,12,4.578663504,17,3,2,1,10.88948276,151999.5457
8,53,61029.2779,6,14,24.13835977,12,16,18,1,25.40346305,155519.9647
6,39,127556.7902,11,11,0.4107791439,2,21,12,1,25.77696107,22576.16028
8,19,83755.78275,10,10,2.567972035,11,29,11,0,45.23079657,37657.17934
4,16,10865.61569,3,14,23.93804969,15,26,3,1,23.26568311,148089.6377
5,78,52032.19918,14,14,7.803342252,9,2,7,1,16.70247775,102217.8555
6,45,42503.23235,10,7,27.68949312,12,14,5,1,29.37036387,43778.13336
3,93,175837.1135,14,14,5.358060724,27,7,5,0,33.02954561,155430.8011
5,33,32168.89047,0,7,27.94783776,26,17,15,1,38.43534938,64234.95552
10,25,101363.2239,12,5,26.55319328,7,25,6,0,18.72669321,22163.37126
8,47,86840.14597,3,4,2.745935257,0,27,4,0,17.69068957,128466.4774
11,33,66193.3209,7,8,29.98566669,13,18,12,0,17.44344339,148089.1509
6,42,160076.2377,0,2,22.52249819,5,22,4,1,16.48485822,72490.57327
3,84,108367.8731,5,11,25.15032136,15,13,13,1,38.88149072,111492.5785
3,8,188021.7636,13,6,14.75460872,17,24,2,1,24.0859097,164776.9665
3,5,197316.3462,13,13,22.66993804,17,19,14,1,29.1441335,164117.2961
3,62,140207.0769,8,8,20.80752764,10,23,5,1,35.08668662,159810.4142
7,72,71334.64867,13,3,20.32356635,9,8,3,0,36.92362257,54796.44414
11,84,111685.7278,5,11,12.6463749,11,5,19,0,33.16796852,4668.49189
10,32,185590.7526,11,2,12.99217596,28,11,14,0,26.44272152,28106.4424
6,84,119873.7994,7,1,0.877665739,9,21,5,1,19.56248146,148213.1617
3,69,77846.34363,14,7,19.81597093,13,16,15,0,49.14718953,46521.92755
1,53,120226.7418,8,3,28.77971504,8,1,8,0,45.68532779,152227.3842
8,58,5551.720606,0,11,13.9918346,5,23,7,1,21.02195568,175581.1591
6,35,135465.6932,14,14,17.02285069,21,18,0,1,13.57951731,184491.7607
9,39,74199.41423,1,7,26.2416204,2,18,11,1,44.00162403,97903.27206
2,28,119894.5427,0,1,12.63714437,29,0,19,0,39.50134763,183344.6045
10,59,31378.89328,9,6,1.965691207,14,13,12,0,27.8078946,30438.72791
2,77,154599.7879,14,5,22.73721048,29,22,8,0,30.43008973,98866.58973
8,95,184852.2781,12,8,18.70870673,7,19,1,1,28.07078208,39135.18454
10,26,64794.96973,10,1,18.48115031,25,12,18,1,11.92513597,88953.0467
11,1,131893.4882,13,13,26.52376015,4,1,10,0,22.18043282,54291.90331
6,23,52360.25776,1,7,25.56375342,9,13,8,0,37.70399103,133365.3224
3,1,126182.4533,6,10,9.978594138,11,24,16,1,33.2781863,33448.65944
2,1,75786.80462,9,2,28.41678218,4,2,3,0,27.4581267,169340.4525
5,21,31449.29472,8,12,14.83067011,28,8,17,0,38.19732217,195054.0507
4,77,55365.66119,4,12,19.00201042,2,6,6,0,31.86038671,108533.9219
11,36,53319.37056,1,13,3.33009281,15,16,17,0,22.63467171,141092.9537
2,10,32929.65717,2,2,3.535249851,16,4,4,0,30.1764022,56498.07597
9,95,70478.35051,13,9,27.40335143,20,28,2,1,49.27896032,138554.4439
6,34,39031.43951,10,13,22.76800289,7,21,16,1,36.77452624,162850.3475
3,79,127916.3533,4,5,0.5157230746,5,22,19,0,11.3506099,108259.2799
6,77,165344.1673,14,12,11.85504037,6,17,2,0,41.96402246,149389.8943
2,78,102205.2017,9,5,4.153715842,9,20,5,1,45.50599756,143963.8828
3,53,100647.8842,14,9,10.42279589,12,23,2,1,19.82361617,144544.2149
1,9,20416.25833,12,5,19.12301998,18,20,16,0,33.44578785,191572.7093
10,23,1865.261165,6,12,28.48549989,12,2,15,1,18.46377401,183174.502
11,4,184018.8032,6,6,1.850404121,26,11,5,0,42.06440574,168078.9663
10,42,166662.0035,12,6,22.15163358,4,18,16,1,32.78567092,184312.1467
9,33,69020.53676,7,2,9.403082825,5,4,7,0,33.67171633,136042.3592
3,82,5629.772811,9,13,20.49515662,8,23,13,1,35.29185446,60070.10566
6,12,103532.4656,10,4,13.67199279,3,12,16,1,13.67356323,112525.4758
11,47,100702.7267,11,2,15.8447887,19,25,4,1,29.51810195,155256.8993
10,26,124384.462,2,3,19.94420465,11,10,12,0,13.03231346,80686.61795
3,17,170191.1513,11,8,10.30989775,18,20,16,1,12.68333988,34597.60511
8,91,159357.8276,0,1,9.721722371,25,16,6,0,29.31604854,148972.6197
5,62,110281.3191,10,9,3.284954741,27,9,17,0,26.77056916,177162.6994
3,4,109256.1868,3,8,16.10524084,25,3,6,0,19.94677928,162148.2946
11,19,84569.4311,1,12,28.029012,24,15,18,1,19.84054344,64114.06496
8,64,43638.45467,11,8,11.87064222,1,13,9,1,22.88188312,11067.96924
6,55,110633.2074,5,6,17.32928384,3,15,7,1,36.82668793,171200.0176
9,25,111106.585,10,5,15.36991338,24,16,7,1,25.40004998,143978.9204
6,94,47668.69252,4,1,21.21879113,2,26,6,0,16.66052736,41261.23429
7,44,145850.0583,4,7,7.145204967,0,5,7,1,13.88170476,187261.7065
9,46,53438.72204,8,2,21.69547681,16,10,10,1,10.27238309,39265.14901
4,13,19119.9497,10,9,17.9861822,21,2,13,0,38.92171439,26841.19543
11,64,91022.70944,5,7,19.42668416,21,1,10,1,48.40097948,27455.75946
11,24,89924.94876,11,14,1.135749464,26,8,0,0,30.62613847,196028.6119
3,31,177415.3663,12,7,22.86163135,14,20,4,1,15.60440679,4749.300656
11,90,23439.4665,7,2,12.96599394,18,9,16,0,28.15073489,184777.0869
1,91,157415.65,7,11,28.50004533,14,17,9,0,39.39865972,199751.2657
3,71,107870.6016,7,7,4.017084082,27,27,15,0,35.64335274,79554.33915
9,14,116676.2243,12,5,23.18484309,28,18,19,1,39.29212688,43217.20733
4,57,171013.7441,9,4,17.53999142,23,23,14,1,10.4442738,170496.8498
3,11,74433.60008,12,11,13.88348959,27,10,12,1,31.25572243,58101.61101
8,55,35461.07397,11,9,21.42271225,17,1,9,0,35.19393811,34817.51477
9,12,138775.6069,13,9,11.54610322,3,29,16,0,37.68614343,199938.5172
6,13,177563.4578,4,11,1.536553571,11,28,0,1,22.40104827,51313.73906
2,12,25422.41676,8,10,20.08898651,4,18,18,1,43.47088725,148585.8858
1,93,113571.4911,4,10,7.986159342,1,4,4,1,33.62017234,44589.72416
8,7,15291.55202,8,8,28.79583214,13,23,5,1,43.24480488,138799.9211
3,14,145636.389,12,11,12.46415674,26,4,7,0,28.72054503,100229.5407
5,22,20340.7705,5,2,9.460772302,29,23,0,1,26.61204082,31281.81722
6,29,152794.4454,13,12,26.94952746,19,18,13,0,19.5508204,65414.72425
4,75,45500.60515,2,13,15.01561816,24,8,8,0,38.92565296,8970.267921
11,53,188240.1749,14,0,19.5743075,10,4,2,1,30.90864863,46516.42799
5,32,41920.66305,5,8,20.5398269,23,22,12,1,26.82979746,46066.71346
7,40,86706.69067,9,2,23.24196005,3,19,5,1,41.74451513,99353.90704
1,98,123243.3972,10,5,26.43329691,25,12,8,0,27.02413518,30110.50384
11,41,42935.11472,7,8,24.29282102,16,29,11,1,21.68318405,149543.0227
3,72,117949.4416,3,12,29.18564747,15,0,16,0,39.5594647,163194.0834
6,76,13817.37419,7,5,12.49291327,4,9,16,1,43.15204639,30713.18022
8,38,191324.7033,6,10,8.088664288,12,0,11,0,38.61012252,109691.9949
2,47,45738.51204,9,5,14.86953827,8,2,5,1,49.24900084,71868.3687
10,64,110917.3593,9,1,19.79365251,14,29,19,1,41.9570384,155651.5537
9,84,119348.3542,13,9,16.28012553,26,2,8,0,27.40007322,19656.17151
8,22,125643.0676,0,2,11.03897694,24,13,0,1,26.99201778,16290.33374
4,72,23048.14248,9,0,13.20514013,2,8,9,1,38.31146681,72475.07736
10,78,166223.5628,4,10,14.58574143,13,16,10,0,34.93245819,172053.9003
1,7,3796.707261,4,14,15.66455796,23,12,19,1,38.87630086,67757.5116
1,95,150305.6377,2,7,0.6079401558,6,15,13,0,28.95703422,119644.1484
5,56,102023.6214,4,9,23.92633607,7,4,15,1,38.71710879,172703.5795
3,1,83131.64966,2,3,22.48701397,2,12,9,1,20.42476239,38116.82287
10,83,73374.15551,5,10,6.417540514,4,24,7,1,39.09917185,176803.5087
8,10,175103.4544,8,14,29.19163681,24,0,10,1,16.03719686,131432.8381
11,96,16179.88566,5,10,6.501613035,24,29,9,0,43.74502873,150262.9747
6,97,17869.16208,8,11,8.876287827,26,5,6,0,16.33766539,48769.12753
2,53,3671.775656,0,14,4.957979022,26,11,13,1,28.61178547,68775.08231
3,57,70884.20099,14,7,8.23981771,20,6,0,0,25.87028483,66367.46278
9,35,37541.3111,10,14,28.52866002,24,3,5,0,13.73823571,82532.25896
10,24,14257.59686,14,0,5.672950036,7,23,1,1,49.98348062,115628.0234
1,19,157798.1062,6,0,10.29613541,18,24,7,1,19.11355292,31526.94031
9,75,68729.13398,11,11,14.71140566,5,15,1,1,45.14272927,109041.8307
7,24,26654.89099,14,4,25.79858228,26,23,19,0,36.36319734,89246.13421
7,15,4343.227499,9,6,6.30708983,21,2,18,1,48.40751496,83517.47379
4,55,52651.9818,14,3,29.48550944,27,16,4,0,40.32205829,11063.81453
1,92,65444.72175,1,4,5.109056836,0,24,3,1,25.92555449,165828.4827
4,50,175385.1001,1,6,4.354268473,4,16,6,0,18.20059309,110489.3896
1,11,168160.0403,1,10,10.96284412,10,4,19,0,13.11941948,21513.99552
8,76,133256.2481,6,14,21.60409116,23,29,11,1,10.09613599,181731.8199
4,78,169875.264,1,11,12.66173315,4,27,14,1,30.99984028,53392.0463
5,31,75768.43932,8,4,28.0670095,11,7,5,0,15.76797449,190312.269
3,14,176071.2976,4,12,27.92710692,10,0,1,1,18.76885569,20195.77534
8,50,31232.70037,10,7,8.969388457,25,23,17,1,30.29505829,104386.3858
11,46,140038.3617,1,14,23.58505458,12,13,1,1,18.41341461,169333.6305
2,48,80270.63007,9,3,16.77620926,25,27,9,0,49.06271972,80685.06361
6,70,113706.7544,1,11,19.73660701,22,17,6,0,25.75581714,151875.4319
11,23,142462.0339,13,13,23.71133206,27,27,10,0,30.28859401,121214.3374
1,1,9428.501456,12,1,16.39644272,25,19,17,0,48.2861438,77505.10004
2,2,110393.7449,5,5,5.590753115,28,25,16,0,19.44735061,43906.44487
11,96,43449.37164,10,3,17.84345438,20,9,3,0,49.73327715,152074.6281
6,40,11384.49662,11,12,29.67877135,25,13,11,1,20.41717445,32596.38658
5,45,15131.98816,1,0,11.89366551,13,21,1,0,16.94094302,119099.2013
2,21,121645.8277,5,10,21.10387002,29,16,10,0,37.59928712,118280.2551
2,81,156750.5435,9,11,16.52056679,0,4,1,0,41.95247498,101838.9062
10,36,178170.0399,12,5,29.72229689,22,29,0,1,29.13908027,40524.8342
2,81,176331.3562,2,0,16.32461179,19,2,16,0,36.68012803,63074.02331
1,61,78277.32547,10,8,13.81756605,24,1,16,1,40.02876792,5837.875352
11,22,182201.9709,1,2,22.80892392,24,16,7,1,30.768979,12501.06336
8,98,100225.8731,11,13,3.565637925,11,1,10,0,20.85785411,112953.6242
1,93,53307.43086,11,5,28.87629617,26,17,10,0,16.72481862,59095.04825
11,73,5882.770786,7,2,3.083481278,3,10,11,0,34.65326098,111397.964
1,76,132562.5842,7,9,8.311919929,1,18,0,0,24.98357899,80232.6467
9,49,19358.51527,12,11,2.902350873,24,5,6,0,39.94576548,52455.21606
1,53,28142.40165,0,10,16.36729747,13,21,14,1,16.96242925,141978.1196
11,95,47623.12329,8,0,4.207495903,19,22,15,0,22.87048787,113357.0908
4,78,27950.83407,12,14,17.05733741,28,21,1,0,12.19372266,149994.8478
6,20,95909.79247,10,2,19.98375819,12,27,14,0,47.22641632,12671.57194
2,64,108050.3647,12,13,8.944693601,11,5,3,1,48.02464982,29547.47257
1,92,169245.0958,5,11,11.22356689,3,4,8,1,20.28314782,24009.7185
8,50,192049.4163,9,5,0.5973329905,27,16,8,1,48.83261614,2975.379272
9,26,58210.0111,5,14,5.376384788,7,9,4,1,27.36706584,136106.0848
1,45,32166.46799,0,10,24.62520167,27,7,3,1,23.85628198,52590.29548
2,5,24832.00138,14,1,10.69859759,9,17,3,0,15.35843232,30329.56435
10,33,93227.50074,10,8,9.054087603,13,19,2,0,42.32491227,5310.403986
1,94,105112.3948,3,10,2.951778564,3,13,2,0,33.4823219,95300.54265
2,60,353.0101718,5,11,18.59423251,22,2,11,0,49.20702113,179090.995
7,75,56610.2076,12,11,9.175173204,7,15,7,0,25.8343267,95753.96135
3,56,6809.203096,4,0,0.2915245068,9,27,13,0,14.76649398,190569.9145
7,15,184646.8232,2,4,21.34041091,8,24,15,1,25.41415295,39088.90168
7,59,27378.43156,2,10,20.54092662,22,29,17,1,13.14862308,10747.48043
7,46,128553.2457,13,9,22.9204474,25,20,18,0,20.13806041,181701.9032
9,75,116302.5251,9,7,22.87442527,14,11,1,0,25.80824016,48476.12998
9,28,62853.91836,11,14,29.9357789,25,6,11,0,40.17528729,57558.60018
1,98,33129.34089,8,7,25.04022872,21,23,15,1,32.55433177,108348.0494
5,79,144738.9703,12,14,3.786120521,22,19,13,0,47.26222198,21313.30599
2,48,24945.39176,9,13,16.24418637,12,8,3,0,17.4617971,73047.27995
8,52,5617.97334,6,4,23.09287823,25,11,11,1,43.43766687,18580.46087
8,45,86854.08574,6,2,12.54975977,6,14,10,1,41.12881555,120149.3048
4,41,147691.4227,3,1,25.77703685,21,0,10,0,23.64149498,81260.99432
2,73,68254.72697,0,4,25.52471799,3,14,14,1,41.22663673,59600.72627
9,26,128174.4271,10,10,6.528549895,18,19,7,0,34.14369909,44522.59016
1,54,73724.06048,11,13,8.001000118,16,6,6,1,25.88231138,199576.4818
9,81,96856.05756,0,14,8.510949188,15,24,2,0,46.45258964,182280.9741
3,15,179776.2352,12,3,28.9050051,29,19,17,0,24.47092941,27402.72169
8,89,132782.8029,9,2,17.09396209,7,25,11,1,40.90693837,19764.10789
4,33,100018.24,14,11,18.49632318,26,17,1,0,14.80964569,29128.03672
8,40,142187.0066,11,1,9.090658882,16,24,19,0,37.96390179,30839.08543
6,75,36626.03457,14,13,22.89661896,8,5,18,0,13.22878888,196258.4392
8,51,59823.34953,2,1,9.193852417,0,12,13,0,41.62341531,162325.9078
5,97,163939.354,9,1,1.778704802,19,24,14,1,17.23459298,198159.3332
10,54,57663.16859,9,12,26.44885214,13,29,0,1,18.5597497,24030.64837
4,2,131010.1201,6,9,24.60095412,13,15,13,0,24.69813223,3323.781417
5,34,70977.22944,5,9,7.620420127,2,11,18,1,13.50449091,111942.1033
8,8,53024.15375,8,13,27.1963156,22,20,14,0,14.50774402,18299.74134
11,23,28551.87418,3,13,9.712921586,23,1,0,0,38.17549349,101687.9457
11,58,137503.2709,6,12,6.547941241,12,4,9,1,46.09860943,100455.5826
4,17,132913.8554,5,10,26.80344944,23,16,7,1,43.88587062,96704.55881
2,77,36735.53488,12,12,9.109801533,1,17,9,0,25.66553742,157651.6819
6,44,151779.5396,7,9,17.27516344,20,26,9,1,29.65696503,141399.5348
8,93,93762.15201,13,14,22.4587356,25,16,16,1,19.85210963,81574.10766
9,69,2511.393786,1,14,1.525858498,5,27,17,1,22.42751763,124039.3783
10,91,74248.45925,2,9,23.56495475,20,9,13,1,43.81707589,8623.83275
6,39,23373.79824,9,4,12.73114203,26,28,19,0,14.82620761,27161.43734
11,44,175818.3134,7,14,27.12768931,27,13,14,1,20.09172748,138580.3716
10,1,91993.9329,4,12,22.57460902,15,19,11,0,36.76053546,89515.85858
2,23,4316.391153,14,10,10.52757594,14,29,17,0,34.58103192,92399.79672
3,59,28204.1001,5,3,3.112612377,21,9,16,1,25.65716139,90955.16388
1,85,132492.0317,1,4,13.13565956,19,27,9,0,47.53709134,194079.9298
2,77,744.0811589,9,5,14.96144546,3,27,13,1,47.51111034,29952.82193
6,70,39355.7538,13,6,21.94830556,4,0,8,0,39.80521234,32895.17082
4,87,132533.6037,9,5,16.65254541,10,21,18,0,34.80011023,41697.15428
9,63,157414.2382,5,3,0.7478292821,1,1,18,1,46.05848612,42470.30553
9,51,59881.05439,12,8,5.160779912,4,16,7,0,30.56540424,65959.35803
9,28,130244.1172,0,13,24.11749004,25,27,11,1,28.93022058,147955.2996
6,61,83335.10608,7,2,9.23659925,13,18,1,1,42.79366862,47707.48211
8,56,163453.6323,6,1,8.818203158,20,5,3,1,49.57046206,142034.2354
9,9,145776.8938,2,3,25.64277866,29,12,13,0,44.03443066,59321.06789
8,7,174482.8856,1,1,26.39352931,9,17,8,0,48.37223268,49357.89293
11,83,198323.7248,0,5,10.50189861,21,5,13,1,27.89554333,192903.6475
10,12,51460.9157,10,12,3.697022665,6,10,11,1,41.53854775,136301.6024
2,76,95145.01644,0,8,0.3316076437,22,11,3,1,27.89968971,190441.4325
7,77,86694.83634,1,4,5.091568444,21,8,10,1,41.78312522,140470.1691
6,5,164960.6804,6,14,18.3134565,3,27,3,0,35.18394842,49468.30411
5,13,183259.0229,1,12,14.83674803,16,11,6,1,12.27366966,110538.9576
8,0,89095.39429,1,4,0.6858803307,5,3,14,0,16.86734324,88999.53089
1,21,69258.64566,13,10,1.647810193,17,29,2,0,35.85645845,52512.84816
5,21,131875.6377,11,12,6.111366948,3,6,17,1,15.298195,136125.6987
11,77,140191.834,13,13,2.988667775,28,23,16,0,16.97704679,7882.315556
10,86,163245.9388,3,12,23.19420096,29,7,10,1,43.07897339,103429.2698
4,41,19298.87575,2,6,27.46597007,3,20,13,1,11.14238949,190804.1435
3,53,25519.26431,7,11,14.13186573,29,15,16,1,25.45437022,32004.86588
4,55,155880.7416,13,2,4.428931949,28,10,16,1,14.85161679,33492.84524
4,38,89080.29336,14,3,23.56556311,27,28,17,1,33.2283344,16807.67221
6,82,132055.4702,5,3,7.027344239,11,20,6,0,47.9534402,3483.126686
4,0,82308.00034,0,12,27.02768166,23,6,16,1,20.51131014,169363.7172
3,13,5313.287476,2,10,14.06846821,3,12,18,0,47.65609764,127176.9716
11,77,61889.58095,12,1,19.64402806,27,18,14,0,25.34702831,152225.8639
10,60,173097.7897,13,10,28.6420342,15,10,17,1,47.66179381,18716.11264
7,84,193742.4955,3,3,27.18251995,14,11,7,1,49.33310823,134507.7716
8,5,80171.3326,11,12,1.217271703,25,20,1,0,18.07233499,139098.2507
6,58,114237.551,5,3,19.58598655,21,20,6,1,24.37661019,129247.1858
8,11,186795.8943,3,11,9.731789112,24,22,13,1,18.42671959,196103.4044
8,12,3944.406965,11,1,11.39125985,11,24,12,0,31.50042103,172467.4588
1,87,160637.0919,2,12,29.77803208,8,25,15,1,34.12761717,76433.27434
8,90,171457.2306,5,3,12.54903992,21,16,10,0,15.21439033,39719.2997
10,20,102653.3276,9,13,7.885892523,4,7,2,1,24.76642756,157126.2645
5,35,81037.62461,9,9,3.781901825,13,7,7,1,21.5436726,129716.0524
8,45,147552.4044,9,0,19.81384762,19,29,1,0,13.50136021,35693.95036
9,23,2672.772253,12,8,19.25738069,2,21,17,0,30.67039441,117387.5909
7,8,56343.91935,0,5,19.37811526,21,17,19,1,31.98671542,136557.951
1,42,167712.0613,7,13,7.066810648,23,14,6,1,17.2814323,60073.97215
5,50,104418.0114,3,3,27.37582632,17,19,1,0,33.98483243,144335.1126
