Order Line ID,Order ID,Order Priority,CustomerID,Customer Segment,Product ID,Product Container,Profit,Quantity Ordered,Sales,Discount,Gross Unit Price,Shipping Cost,Ship Mode,Ship Date,Order Date
300,88204,Medium,CUS_0x26f8,Cliente,5d6c6b46c00585b4b018a120d58c40f3,Caja jumbo,"1,627.47",8,"2,439.48",97.47,317.64,54.92,Camión de reparto,8-Apr-13,6-Apr-13
2436,87134,Critical,CUS_0x4b44,Negocio Pequeño,6f1528ff62c17ab9e31848cacf286596,Caja jumbo,520.29,10,"1,786.46",42.13,180.45,35.89,Camión de reparto,9-Apr-13,6-Apr-13
281,42599,Medium,CUS_0x3a85,Cliente,ec7bb255c002affc703c12dc14fda88c,Caja jumbo,"1,955.27",31,"9,452.97",488.31,317.64,54.92,Camión de reparto,8-Apr-13,6-Apr-13
9067,90766,High,CUS_0x6950,Home Office,cfd6144c3fb17f85436b9a9610ba9fcb,Caja grande,30.06,4,356.45,17.62,94.8,35,Aéreo Regular,9-Apr-13,7-Apr-13
4299,90248,High,CUS_0x3187,Cliente,3e750ae40e585cc78a2e142c094837b4,Caja pequeña,3.82,4,190.24,6.05,48.53,4.99,Aéreo Urgente,8-Apr-13,7-Apr-13
9069,90766,High,CUS_0x7c66,Home Office,237b32d8a0d32bff4ff1ce648e7f525d,Caja pequeña,8.04,11,"1,447.93",38.86,132.96,7.69,Aéreo Regular,7-Apr-13,6-Apr-13
2081,91513,Medium,CUS_0x2731,Home Office,f2726cbf6c4a0a830f08958ab8ff45d3,Caja pequeña,-4.87,9,79.2,2.22,8.8,4.82,Aéreo Regular,8-Apr-13,6-Apr-13
2431,87134,Critical,CUS_0x5e16,Negocio Pequeño,f3ecefa99e59cc0677c69d67375cca87,Bolsa de papel,-6.8,7,15.62,0.36,2.3,1.38,Aéreo Regular,7-Apr-13,6-Apr-13
4291,90248,High,CUS_0x3aeb,Cliente,356bcb976dba8c46f473f0368d10cb02,Bolsa de papel,-169.21,13,160.89,7.49,13.6,4.59,Aéreo Regular,7-Apr-13,6-Apr-13
6093,89102,Low,CUS_0x1746,Corporativo,7cc0b0939647408394378fb205b75c95,Caja pequeña,-77.65,7,98.27,0.94,14.18,5.5,Aéreo Urgente,14-Apr-13,6-Apr-13
6908,91017,Not Specified,CUS_0x76bc,Home Office,26e5148c1efe3073734b85e507a26c2a,Caja pequeña,42.85,5,60.86,4.06,13.23,0.5,Aéreo Regular,9-Apr-13,7-Apr-13
3728,87086,Medium,CUS_0x55f6,Corporativo,5b19da6f450e380b5f7ec2cd485dcc72,Caja pequeña,357.48,9,626.76,17.62,69.64,5.26,Aéreo Regular,9-Apr-13,7-Apr-13
6916,91017,Not Specified,CUS_0x75ee,Home Office,2f2c3147b9bac60ba9bbe7a7585d0f98,Caja pequeña,103.37,1,184.58,3.8,188.35,19.99,Aéreo Regular,9-Apr-13,7-Apr-13
1804,87765,Medium,CUS_0x21e6,Negocio Pequeño,151d053f5d1aa07d7e0014eacc56b2e2,Paquete pequeño,36.77,4,70.09,2.19,18.64,8.99,Aéreo Urgente,9-Apr-13,7-Apr-13
700,88941,Low,CUS_0x36ee,Home Office,85631e9cd36203f863e8100b9c3fd364,Caja pequeña,76.31,5,209.28,4.31,43.15,18.98,Aéreo Regular,15-Apr-13,7-Apr-13
3744,10277,Medium,CUS_0x4d6d,Corporativo,2c83456745b6554c4a28dcb047cc5709,Caja pequeña,523.9,36,"2,507.04",84.09,69.64,5.26,Aéreo Regular,9-Apr-13,7-Apr-13
719,5509,Low,CUS_0x3f5f,Home Office,c0cad55c59f30e9d059fe8fdd5aac58d,Caja pequeña,51.13,21,878.97,41.52,43.15,18.98,Aéreo Regular,15-Apr-13,7-Apr-13
1869,8994,Low,CUS_0x4b44,Corporativo,9968109b0bb70e9a0b6cf26fb77070ab,Caja pequeña,-560.68,36,"1,384.13",108.24,42.72,19.99,Aéreo Regular,10-Apr-13,7-Apr-13
718,5509,Low,CUS_0x7387,Home Office,311815fb0362115a8565deed394bbff2,Caja pequeña,-28.89,11,63.49,2.71,5.89,5.3,Aéreo Regular,13-Apr-13,7-Apr-13
699,88941,Low,CUS_0xbaee,Home Office,3512814f577214f662def3ee1ac700dc,Caja pequeña,-21.72,3,17.32,0.28,5.89,5.3,Aéreo Regular,13-Apr-13,7-Apr-13
1857,89848,Low,CUS_0x3992,Corporativo,ea7d9a9b60c96ae4401288eb5a702799,Caja pequeña,-560.68,9,346.03,21.03,42.72,19.99,Aéreo Regular,10-Apr-13,7-Apr-13
5171,86686,Critical,CUS_0x786,Corporativo,42d913d94557e2d78f40f4de6678a824,Caja pequeña,275.81,9,404.16,12.71,45.36,4.62,Aéreo Urgente,11-Apr-13,8-Apr-13
4286,87823,Low,CUS_0x5a2,Cliente,9de36d3f7eb44a38bd1f70252af1523b,Paquete pequeño,329.65,12,487.63,18.35,43.23,1.99,Aéreo Regular,13-Apr-13,8-Apr-13
7005,91447,Not Specified,CUS_0xc4c7,Home Office,845dbfd7c05accf0e2f79783c1bf9ab7,Caja pequeña,26.11,9,39.74,2.1,4.8,1.49,Aéreo Regular,10-Apr-13,8-Apr-13
8550,89314,Critical,CUS_0x4e0d,Cliente,e3031554f9d2da4c7e31c6540185c64c,Caja pequeña,232.05,10,355.3,17.19,37.4,5.09,Aéreo Regular,10-Apr-13,8-Apr-13
25,86837,Critical,CUS_0x296f,Negocio Pequeño,c3474a6451d15a113ef1500c5077c8e1,Caja pequeña,-57.79,7,32.69,0.36,4.67,4.99,Aéreo Regular,10-Apr-13,8-Apr-13
3108,85939,Critical,CUS_0x15c5,Cliente,3932ca42522f9e11b0c23b09c1e08d4f,Caja jumbo,"2,494.20",10,"3,935.39",229.83,423.16,48.26,Camión de reparto,11-Apr-13,9-Apr-13
3361,88410,Medium,CUS_0x6339,Corporativo,345a357cc4c0cdd7edda1a5ea9eaf5c4,Caja pequeña,568.35,8,989.22,51.5,132.96,7.69,Aéreo Regular,11-Apr-13,9-Apr-13
7787,86454,Low,CUS_0x8d5e,Cliente,3eb0f1ee4a5ebe0ed70d4d98d13f6f56,Caja pequeña,695.01,11,"1,279.18",50.09,122.41,8.99,Aéreo Regular,14-Apr-13,9-Apr-13
7773,85928,Not Specified,CUS_0x9f95,Corporativo,2329a8c4f13a770c3325d01598a4c5c1,Caja pequeña,53.67,3,275.01,8.12,95.49,19.99,Aéreo Regular,12-Apr-13,9-Apr-13
3080,89787,High,CUS_0x2b84,Cliente,cf403df97f311babc0b8037e4be4b8b2,Caja pequeña,5.5,7,275.44,19.41,43.24,6.5,Aéreo Urgente,12-Apr-13,9-Apr-13
3079,89787,High,CUS_0x41b3,Cliente,424e2e760028cd7a0a0f596c5854f967,Barril Jumbo,-292.37,10,"3,481.95",198.12,370.42,39,Camión de reparto,12-Apr-13,9-Apr-13
3081,89787,High,CUS_0x47d0,Cliente,6c13dad8b614f398a38cb6c67cd6963c,Barril Jumbo,-356.62,7,"2,349.19",165.53,368.79,60,Camión de reparto,11-Apr-13,9-Apr-13
6333,89609,Not Specified,CUS_0x817c,Negocio Pequeño,4f38e86015cc81014b2a6ed534d84643,Bolsa de papel,-8.48,7,18.87,0.96,2.93,1.25,Aéreo Regular,11-Apr-13,9-Apr-13
320,58914,Low,CUS_0x648c,Home Office,ea9c573868dcca71c2dfaccc511405ab,Paquete pequeño,-53.95,46,95.4,6.03,2.23,1.99,Aéreo Regular,12-Apr-13,9-Apr-13
6332,89609,Not Specified,CUS_0x9b94,Negocio Pequeño,ca98b4731599d7e1810c80789853b77b,Caja pequeña,-184.05,8,118.79,4.39,15.63,13.32,Aéreo Regular,12-Apr-13,9-Apr-13
311,89585,Low,CUS_0x87c5,Home Office,57f6a04224eb97633174eb9a796a6fa7,Paquete pequeño,-53.95,12,24.89,1.32,2.23,1.99,Aéreo Regular,12-Apr-13,9-Apr-13
7774,85928,Not Specified,CUS_0xbc2b,Corporativo,e550fedff809c5fbdbb4bfe0140b9afa,Caja mediana,-71.85,9,90.93,1.86,10.31,6.02,Aéreo Regular,11-Apr-13,9-Apr-13
7775,85928,Not Specified,CUS_0x165e,Corporativo,44ef6a395b48c303158145cddb051be5,Caja pequeña,-26.69,1,33.61,1.76,36.93,7.73,Aéreo Regular,12-Apr-13,9-Apr-13
6610,91109,Not Specified,CUS_0x83cc,Home Office,eb3038645fb5eb2d4d222c89de50375c,Bolsa de papel,23.76,7,50.2,1.99,7.47,2.35,Aéreo Regular,12-Apr-13,10-Apr-13
2844,90977,Not Specified,CUS_0x4a65,Home Office,e36b7827305569d38d08d4d92fd661fe,Barril Jumbo,745.92,7,"2,302.90",107.11,346.3,91.05,Camión de reparto,12-Apr-13,10-Apr-13
3103,85940,Not Specified,CUS_0x3f12,Cliente,3551a74bd720c4690da01f1d476fd4d8,Caja mediana,27.6,8,90.9,5.37,12.35,6.96,Aéreo Regular,14-Apr-13,10-Apr-13
8227,87041,Not Specified,CUS_0x6bc3,Cliente,9191ed234d845a3f66ca5f1dbc228c0a,Paquete pequeño,11.42,5,56.21,2.26,11.59,3.37,Aéreo Regular,12-Apr-13,10-Apr-13
2850,27456,Not Specified,CUS_0x4da0,Home Office,3fb2ff34298539b62108f23666067801,Barril Jumbo,745.92,29,"9,540.57",535.32,346.3,91.05,Camión de reparto,12-Apr-13,10-Apr-13
1152,86010,High,CUS_0x8343,Home Office,40691fd29ab0e7de07294145325615ff,Caja mediana,-51.5,2,32.75,0.89,16.88,11.28,Aéreo Regular,12-Apr-13,10-Apr-13
7832,88278,High,CUS_0x388a,Corporativo,db2f053abbfd22f6f79d617f076bf48e,Paquete pequeño,73.8,9,116.1,0.57,12.9,2.85,Aéreo Regular,13-Apr-13,11-Apr-13
1137,88083,Not Specified,CUS_0x2493,Negocio Pequeño,419ebd36ac4f889d4f71b272cf14eb14,Caja pequeña,-4.31,2,98.36,3.51,50.7,19.99,Aéreo Regular,14-Apr-13,11-Apr-13
2410,90492,High,CUS_0x66c4,Cliente,c32631e388a025b2f5781155d20d79ff,Caja pequeña,5.9,2,71.21,3.48,37.48,6.31,Aéreo Regular,15-Apr-13,12-Apr-13
2416,90492,High,CUS_0x108a,Cliente,49d8a0d70614e24299f617c2e33a65ee,Paquete pequeño,-6.12,6,47.52,3.36,8.8,2.64,Aéreo Regular,13-Apr-13,12-Apr-13
2421,90492,High,CUS_0xbab,Cliente,ad8b877ffcc2113443a5b03f6d925b2c,Caja pequeña,-154.86,9,74.12,2.69,8.49,8.94,Aéreo Regular,15-Apr-13,13-Apr-13
7501,89017,Critical,CUS_0x3119,Negocio Pequeño,7285ca4d6c09da216d7a6b0aee2a862f,Paquete pequeño,158.51,7,246,4.05,35.86,1.99,Aéreo Regular,16-Apr-13,13-Apr-13
871,89726,Medium,CUS_0x6ae2,Home Office,a113b8690ac2ea906cd30c28826f4947,Caja pequeña,-22.04,8,243.22,2.89,30.71,4,Aéreo Urgente,17-Apr-13,14-Apr-13
869,89726,Medium,CUS_0x59dc,Home Office,8962f521c99cf9f09d3ac1cbc82e7b01,Caja jumbo,-691.56,5,"1,469.08",65.66,312.57,54.12,Camión de reparto,16-Apr-13,15-Apr-13
2450,90844,Low,CUS_0x4fc2,Home Office,7a9e1faac0314ba2b4642bd165f5ad20,Caja jumbo,-187.03,4,387.91,19.36,106.57,35.84,Camión de reparto,20-Apr-13,14-Apr-13
1482,88880,Not Specified,CUS_0x5b7,Cliente,cf4ae84c7fa7fee261682a271cb2c087,Caja pequeña,-96.2,12,817.91,57.8,74.9,3.5,Aéreo Regular,16-Apr-13,15-Apr-13
4165,87424,Critical,CUS_0x6f84,Cliente,013fe0573b0244c3fb596aa475b7af4c,Barril Jumbo,-377.54,5,"1,076.45",65.38,239.21,28.16,Camión de reparto,18-Apr-13,15-Apr-13
4270,87994,Not Specified,CUS_0x243a,Home Office,8483cc561808b8a8deeabc42bd4f149b,Caja pequeña,-194.06,7,110.88,3.5,16,15.09,Aéreo Regular,16-Apr-13,15-Apr-13
1731,91213,Not Specified,CUS_0x920e,Cliente,76c39c0c64bcc70879923fc78e4d6f72,Caja pequeña,19.94,9,26.37,0.73,2.93,1.49,Aéreo Urgente,18-Apr-13,16-Apr-13
5132,85895,High,CUS_0x99ca,Home Office,71e03056aa4699b139c92b9aeafbfb3e,Caja pequeña,-43.93,9,"1,184.67",24.88,132.96,8.99,Aéreo Regular,19-Apr-13,16-Apr-13
5845,86003,Critical,CUS_0x8af0,Corporativo,6c8b7c114d84b7ccd7b31ea7c59ce9d7,Barril Jumbo,-383.67,2,"5,113.41",270.78,2691.27,29.7,Camión de reparto,18-Apr-13,16-Apr-13
2693,87846,Critical,CUS_0x7d45,Negocio Pequeño,5d3255d4003bb1ee0cb92bfca4d34770,Caja pequeña,43.39,11,67.93,3.56,6.64,0.5,Aéreo Regular,18-Apr-13,17-Apr-13
7112,87772,Low,CUS_0x7d4d,Corporativo,5b7ebf0a6d5cc9232b5889e4ed723757,Caja pequeña,-38.27,10,"4,335.42",165.05,442.39,19.99,Aéreo Regular,18-Apr-13,17-Apr-13
2692,87846,Critical,CUS_0x1453,Negocio Pequeño,bb84174ad06c1554d6248c7836552ef9,Caja pequeña,-13.3,6,332.93,15.95,59.03,4,Aéreo Regular,19-Apr-13,17-Apr-13
7841,11013,High,CUS_0x7cec,Corporativo,e29d95100defed85afbee57e88d3dd36,Caja pequeña,-562.93,2,263.26,10.07,132.96,8.99,Aéreo Regular,19-Apr-13,17-Apr-13
7852,85827,High,CUS_0xa110,Corporativo,99bd8361ed319074afd7acf98edfaa2b,Caja pequeña,-103.74,1,131.63,4.42,132.96,8.99,Aéreo Regular,19-Apr-13,17-Apr-13
4962,86958,Medium,CUS_0xac85,Corporativo,749ad4a53f64c7805882f0c6d48e93ed,Bolsa de papel,255.23,5,440.14,18.1,90.75,0.99,Aéreo Regular,21-Apr-13,18-Apr-13
7275,86063,Medium,CUS_0x14ec,Cliente,a093000608b23bbacc23abecfc6f17e9,Barril Jumbo,215.86,6,518.54,37.77,94.97,42,Camión de reparto,19-Apr-13,18-Apr-13
5697,87889,Medium,CUS_0x6e58,Home Office,d584530bd3ff7b44c99c192f12af2436,Caja pequeña,133.35,4,"1,143.47",69.96,317.63,7.18,Aéreo Regular,20-Apr-13,18-Apr-13
1748,88678,Critical,CUS_0x9442,Corporativo,d3d7f3280cfa2c428feaad65049f348d,Barril Jumbo,87.69,6,812.79,31.16,138.23,30,Camión de reparto,20-Apr-13,18-Apr-13
5698,87889,Medium,CUS_0x2a66,Home Office,d5f769482080ad9e8541f4b91ede09f6,Bolsa de papel,37.56,10,395.74,14.48,42.1,3.04,Aéreo Regular,21-Apr-13,18-Apr-13
4956,86958,Medium,CUS_0x7755,Corporativo,e04fdf3a6535f003d0a13c94d1dcebd4,Caja pequeña,-499.67,7,352.3,23.74,55.92,19.99,Aéreo Urgente,20-Apr-13,18-Apr-13
4961,86958,Medium,CUS_0x6563,Corporativo,b28594ecf16339cc4abcd1579cd06c97,Caja jumbo,-415.31,2,198.22,11.74,106.57,57.38,Camión de reparto,22-Apr-13,18-Apr-13
5188,88871,Low,CUS_0x9c24,Corporativo,321a65220a7554f67ae8a8180b7881ee,Caja mediana,372.94,7,581.07,11.98,83.01,13.99,Aéreo Regular,27-Apr-13,19-Apr-13
6026,88029,High,CUS_0x6347,Home Office,fe79a6ff96269bc927b025bdc84e3e01,Caja grande,609.97,5,960.32,59.33,211.06,24.49,Aéreo Urgente,22-Apr-13,19-Apr-13
5166,86687,Low,CUS_0xc42d,Corporativo,b1980c9b77c03b8f8d724a7e8152502e,Bolsa de papel,13.53,10,35.53,1.11,3.78,1.63,Aéreo Regular,24-Apr-13,19-Apr-13
397,89522,Low,CUS_0x775d,Home Office,39953a26cdd7eec28b4f56c8590a4aef,Caja mediana,-39.31,8,664.65,21.1,83.92,48.2,Aéreo Regular,27-Apr-13,19-Apr-13
5189,88871,Low,CUS_0x1a18,Corporativo,d02f5cf975a2ac38548dcaec36c2e0b1,Barril Jumbo,"-1,804.75",10,"1,194.16",67.81,129.8,70.2,Camión de reparto,25-Apr-13,19-Apr-13
616,90479,Medium,CUS_0x30ec,Negocio Pequeño,cc47e282ba10a6549b6a60c27a82c5b2,Caja pequeña,33.9,3,56.94,4.22,21.09,5.77,Aéreo Urgente,21-Apr-13,20-Apr-13
392,89523,High,CUS_0x5d5,Home Office,abfe2952e23692148f59e9ed12ca133c,Caja pequeña,13.42,5,28.71,1.48,6.31,2.5,Aéreo Regular,23-Apr-13,20-Apr-13
621,90479,Medium,CUS_0x2acc,Negocio Pequeño,9375a283e3d48a90f4737ff4b9b82eb2,Caja jumbo,759.04,11,"2,834.09",158.95,274.09,66.67,Camión de reparto,22-Apr-13,20-Apr-13
3333,86534,High,CUS_0x2e1a,Home Office,e1592b47830f8226d80d7f04dab993ae,Caja pequeña,-27.01,9,33.96,1.5,3.89,2.5,Aéreo Urgente,21-Apr-13,20-Apr-13
6964,88657,Low,CUS_0x838a,Negocio Pequeño,eb7952a6098340d5092730e03c648a98,Caja pequeña,59.38,3,93.17,4.06,32.69,9.18,Aéreo Urgente,22-Apr-13,21-Apr-13
5524,89334,High,CUS_0x81d7,Negocio Pequeño,74fdd564f2f573bfc922d0b362cef0b9,Caja pequeña,105.47,7,284.59,13.78,43.25,17.48,Aéreo Regular,22-Apr-13,21-Apr-13
6949,40997,Low,CUS_0x8e5,Negocio Pequeño,62084b6dc74f23f03e898e7a47a157b9,Caja pequeña,59.38,12,372.67,20.52,32.69,9.18,Aéreo Urgente,22-Apr-13,21-Apr-13
6965,88657,Low,CUS_0x5f4f,Negocio Pequeño,429561d679295337ce5e62e873ea0bb8,Paquete pequeño,17.65,9,207.42,9.05,24.26,8.99,Aéreo Regular,29-Apr-13,21-Apr-13
6950,40997,Low,CUS_0x8a04,Negocio Pequeño,caa6067cd0323e41bc5fd87ac8627a1f,Paquete pequeño,17.65,37,852.74,46.95,24.26,8.99,Aéreo Regular,29-Apr-13,21-Apr-13
6951,40997,Low,CUS_0x442e,Negocio Pequeño,690d848b219e1340421c759ce39e4659,Caja jumbo,-496.41,33,"7,108.04",359.22,224.37,110.2,Camión de reparto,26-Apr-13,21-Apr-13
9079,90752,Critical,CUS_0x3608,Corporativo,cd01b12d18d7ae2c038060abe5533453,Caja pequeña,-260.64,5,"1,820.96",81.05,383.36,19.99,Aéreo Urgente,22-Apr-13,21-Apr-13
6966,88657,Low,CUS_0x3f3e,Negocio Pequeño,5829f35badb83df2a25741255eed3cb5,Caja jumbo,-496.41,8,"1,723.16",67.39,224.37,110.2,Camión de reparto,26-Apr-13,21-Apr-13
8136,88610,High,CUS_0x511c,Cliente,c8bdcbf7e4d6bab56c18af9085ebae41,Caja pequeña,-23.8,1,42.64,2.31,45.36,4.62,Aéreo Regular,24-Apr-13,21-Apr-13
4784,89939,Low,CUS_0xc04,Cliente,5fd065a1a247a471b323efa9a85ef836,Bolsa de papel,25.59,7,37.3,2.25,5.73,0.95,Aéreo Regular,27-Apr-13,22-Apr-13
7499,89018,Not Specified,CUS_0xbc17,Negocio Pequeño,f314215d80a1cadc029f9be3b2d6283c,Caja pequeña,547.44,8,809.93,30.47,106.57,7.18,Aéreo Regular,25-Apr-13,22-Apr-13
7570,90724,Medium,CUS_0x6698,Corporativo,faafcdb5c721287d03a2eb87eea9168c,Paquete pequeño,102.13,11,235.09,10.18,23.23,5.53,Aéreo Regular,25-Apr-13,22-Apr-13
7574,90724,Medium,CUS_0x902e,Corporativo,c5f42036df0da9f903bd112cfa789d0d,Caja pequeña,-20.35,4,123.01,1.73,31.38,6.64,Aéreo Regular,23-Apr-13,22-Apr-13
1755,48257,Low,CUS_0x768c,Corporativo,8a0969d5d5c7d62b9221001174549ac6,Caja pequeña,-120.08,45,212.56,9.06,4.82,5.42,Aéreo Regular,27-Apr-13,22-Apr-13
1787,88889,Medium,CUS_0x4863,Corporativo,eaf57535665ae45b0352a520414a67ac,Caja pequeña,-106,5,78.1,1.75,16.27,10.68,Aéreo Urgente,24-Apr-13,22-Apr-13
1750,88679,Low,CUS_0xa182,Corporativo,b0db9d0269ad86634313267758fe3f2d,Caja pequeña,-41.1,11,51.96,1.55,4.82,5.42,Aéreo Regular,27-Apr-13,22-Apr-13
3315,89981,Low,CUS_0x4a78,Home Office,32ef90c59270aaff5b990b4b8bbc47b3,Caja mediana,407.09,13,630.5,21.8,49.49,5.1,Aéreo Regular,24-Apr-13,23-Apr-13
3316,89981,Low,CUS_0x26e0,Home Office,ca98b4731599d7e1810c80789853b77b,Caja jumbo,-360.46,5,706.71,34.02,148.78,36.09,Camión de reparto,26-Apr-13,23-Apr-13
1877,44517,Medium,CUS_0xa39c,Cliente,884bdc79e099d4d279fc149312f1e76b,Caja pequeña,-16.11,5,27.06,1.28,5.58,5.61,Aéreo Regular,25-Apr-13,23-Apr-13
3317,89981,Low,CUS_0xbfb4,Home Office,4fec49f69ae8d5e5d3007df663527934,Caja jumbo,"-3,347.81",12,"2,423.20",171.42,224.37,110.2,Camión de reparto,26-Apr-13,23-Apr-13
4431,86722,Low,CUS_0x604,Negocio Pequeño,35d42feb15b5aa16ad1103d9f8353bb7,Paquete pequeño,258.2,10,362.49,13.55,37.37,1.99,Aéreo Regular,27-Apr-13,24-Apr-13
2806,86123,High,CUS_0x8e48,Home Office,bee219a964e5c0128a44f4a913aed51b,Caja pequeña,2.06,3,43.37,1.91,15.06,7.27,Aéreo Regular,26-Apr-13,24-Apr-13
4432,86722,Low,CUS_0x40d4,Negocio Pequeño,9eba8eb42881253415c134ea58bb6323,Caja pequeña,-714.31,11,"1,658.47",39.48,150.77,19.99,Aéreo Regular,4-May-13,24-Apr-13
2799,86123,High,CUS_0x7d1e,Home Office,1df13eff0e269991b98cf610638e58df,Caja pequeña,-51.45,3,27.56,0.89,9.57,9.86,Aéreo Regular,26-Apr-13,24-Apr-13
6784,86885,Medium,CUS_0x2e79,Home Office,eaf57535665ae45b0352a520414a67ac,Caja pequeña,"1,341.37",5,"2,123.47",105.59,442.39,19.99,Aéreo Regular,28-Apr-13,26-Apr-13
6461,86654,Not Specified,CUS_0x387e,Negocio Pequeño,e138636bf02248b6fb2fb6c7b5a51b21,Bolsa de papel,18.39,9,29.88,1.47,3.57,0.85,Aéreo Regular,29-Apr-13,26-Apr-13
5090,91262,Low,CUS_0x589f,Cliente,891c23fe250ddf333316aa330e58eb8d,Barril Jumbo,568.62,5,926.35,38.35,191,26.2,Camión de reparto,1-May-13,26-Apr-13
6800,23042,Medium,CUS_0x9dff,Home Office,5e08aa82b7d9b6af9b025760bd48a2db,Caja pequeña,"1,881.75",20,"8,493.89",441.36,442.39,19.99,Aéreo Regular,28-Apr-13,26-Apr-13
6470,13606,Not Specified,CUS_0xae42,Negocio Pequeño,105f73bce91fc55a61c4109f1b46d004,Bolsa de papel,18.39,34,112.88,7.35,3.57,0.85,Aéreo Regular,29-Apr-13,26-Apr-13
6799,11712,Low,CUS_0x2b7d,Cliente,e2b5a0a45ebf12be5e00de613cbe693c,Bolsa de papel,0.36,9,38.24,2.33,4.52,0.94,Aéreo Regular,29-Apr-13,26-Apr-13
6721,88135,Critical,CUS_0x120d,Home Office,69d3c8ba86163f5e5555785bc4fbd5ea,Caja pequeña,119.2,3,167.4,10.57,61.32,1.49,Aéreo Urgente,30-Apr-13,27-Apr-13
525,88971,Not Specified,CUS_0x841e,Corporativo,36ded1ca1e20792b7afe5c17685fa01b,Caja pequeña,1.68,3,35.38,1.84,12.96,4.86,Aéreo Regular,29-Apr-13,27-Apr-13
2548,90201,Low,CUS_0xb685,Corporativo,fa0ffd74d95df86629a74c9c021c06f2,Caja pequeña,17.18,10,"2,890.43",212.29,317.63,7.18,Aéreo Regular,28-Apr-13,27-Apr-13
8008,87396,High,CUS_0x2a7d,Home Office,92739e0eef5f4626902f872f78cdd330,Caja pequeña,21.56,7,29.3,1.32,4.36,0.99,Aéreo Urgente,1-May-13,28-Apr-13
8009,87396,High,CUS_0x9ca,Home Office,d19fc332dd3683277d6c23ad3e2fbc84,Caja pequeña,428.03,12,660.44,35.76,58.55,14.3,Aéreo Regular,1-May-13,28-Apr-13
3219,90800,Medium,CUS_0x552,Negocio Pequeño,0daa51d73caffea5c0c9b95e7738dd56,Paquete pequeño,6.56,8,68.99,0.85,8.8,2.64,Aéreo Regular,1-May-13,28-Apr-13
3201,54595,Medium,CUS_0x8125,Negocio Pequeño,77a9abfb9d835603b712d27843036394,Barril Jumbo,-407.5,41,"5,157.36",378.26,138.23,30,Camión de reparto,2-May-13,28-Apr-13
3220,90800,Medium,CUS_0x6dde,Negocio Pequeño,0ef5ef8baa93d27ee12b1094e7547286,Barril Jumbo,-407.5,10,"1,257.89",71.82,138.23,30,Camión de reparto,2-May-13,28-Apr-13
3835,90121,Critical,CUS_0xa04f,Corporativo,4c412e5d8c4fb76a588fb0a55b4d8e88,Caja pequeña,-28.08,3,19.49,0.7,6.84,6.22,Aéreo Regular,30-Apr-13,28-Apr-13
603,90239,Low,CUS_0x8370,Negocio Pequeño,37d5e37435f4c98dac95e616b52dac8e,Bolsa de papel,-20.92,8,26.47,1.25,3.52,7.49,Aéreo Urgente,1-May-13,29-Apr-13
2078,90962,High,CUS_0xc205,Negocio Pequeño,443a7e7ccb19030647bc09f9dca07c87,Caja pequeña,186,8,281.7,7.33,36.68,5.49,Aéreo Regular,1-May-13,29-Apr-13
9385,87908,Medium,CUS_0x8536,Cliente,f6d62a1cffed3f580fe8ad5c83e5d1cd,Caja pequeña,361.95,7,856.26,51.32,132.96,7.69,Aéreo Regular,1-May-13,29-Apr-13
7722,87240,Low,CUS_0x5f64,Corporativo,8f691ae1c7a4e9abd5396e3d2126ea43,Paquete pequeño,160.02,11,249.99,4.12,23.19,2.87,Aéreo Regular,3-May-13,30-Apr-13
1684,87954,Critical,CUS_0x7bc5,Cliente,eaa040c33b0a9cd671ed4ee4418c7ff5,Caja pequeña,695.13,6,"1,241.04",29.13,206.84,4.2,Aéreo Urgente,3-May-13,30-Apr-13
1683,87954,Critical,CUS_0x6574,Cliente,9a494123805217650f2de4c30ad673de,Caja pequeña,278.34,9,589.15,29.81,69.64,8.8,Aéreo Urgente,2-May-13,30-Apr-13
1694,45380,Critical,CUS_0x781a,Cliente,3f951e9bc745e070c936373ce9a2ccb2,Caja pequeña,995.63,24,"4,964.16",168.02,206.84,4.2,Aéreo Urgente,3-May-13,30-Apr-13
1693,45380,Critical,CUS_0x43d,Cliente,8e9ac2104b2d1354de11cd3c54531e2f,Caja pequeña,278.34,34,"2,225.69",135.7,69.64,8.8,Aéreo Urgente,2-May-13,30-Apr-13
6504,86949,Critical,CUS_0x319c,Corporativo,49bae35b6c4d045bf9f870ecec94239e,Caja pequeña,29.67,9,41.9,1.28,4.8,1.49,Aéreo Regular,2-May-13,1-May-13
3362,88411,Low,CUS_0x1108,Corporativo,09f13d60ae6a1cc7ce3d5ec2951a8dd0,Caja pequeña,146.43,7,227.56,14.94,36.12,5.02,Aéreo Regular,7-May-13,1-May-13
6503,86949,Critical,CUS_0x7cc1,Corporativo,4c1c9a235edf8e1b9d3eb404656bc777,Caja pequeña,37.89,16,195.62,4.21,12.35,5.63,Aéreo Regular,4-May-13,1-May-13
7459,88959,Critical,CUS_0x106f,Home Office,f7d81d04e2bcadf35a803e50f61a1e6a,Caja pequeña,-36.28,10,49.44,2.54,5.26,7.44,Aéreo Regular,3-May-13,1-May-13
992,88929,Not Specified,CUS_0xa2b9,Corporativo,8ad9dc5ebdc185a8a8c5d1aebb2ac3fd,Caja pequeña,-521.33,1,408.18,23.05,438.9,11.37,Aéreo Regular,2-May-13,1-May-13
